latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-17.86696,30.63168,363.92,1.17,1.08,5/9/2023,1145,A,100,6.1NRT,303.98,112.85,D
-17.86838,30.62076,335.78,1.17,1.08,5/9/2023,1145,A,86,6.1NRT,301.69,37.5,D
-17.7011,31.34015,313.63,1.09,1.04,5/9/2023,1145,A,49,6.1NRT,302.8,6.85,D
-17.57729,31.03791,338.42,1.11,1.05,5/9/2023,1147,A,88,6.1NRT,299.41,41.25,D
-17.57868,31.02761,311.74,1.11,1.05,5/9/2023,1147,A,16,6.1NRT,296.64,5.92,D
-17.56787,31.03665,361.77,1.11,1.05,5/9/2023,1147,A,100,6.1NRT,302.15,100.7,D
-17.56925,31.02632,322.37,1.11,1.05,5/9/2023,1147,A,74,6.1NRT,296.79,17.55,D
-17.44751,31.58874,323.51,1.06,1.03,5/9/2023,1147,A,75,6.1NRT,301.26,15.25,D
-17.43832,31.58738,324.94,1.06,1.03,5/9/2023,1147,A,77,6.1NRT,302.05,17.54,D
-17.48764,30.33259,317.73,1.2,1.09,5/9/2023,1147,A,63,6.1NRT,302.43,11.07,D
-17.32187,30.59317,320.66,1.16,1.07,5/9/2023,1147,A,72,6.1NRT,304.09,13.45,D
-17.31927,30.4427,318.67,1.18,1.08,5/9/2023,1147,A,64,6.1NRT,305.33,10.99,D
-16.75274,34.36489,316.59,1.05,1.02,5/9/2023,1147,A,66,6.1NRT,304.01,7.79,D
-17.20008,30.49676,314.47,1.17,1.08,5/9/2023,1147,A,58,6.1NRT,303.27,7.16,D
-17.20154,30.48587,319.08,1.17,1.08,5/9/2023,1147,A,65,6.1NRT,303.15,12.2,D
-17.99345,22.25516,319.77,4.68,1.98,5/9/2023,1147,A,55,6.1NRT,302.9,69.18,D
-18.00622,22.12223,318.47,4.79,2,5/9/2023,1147,A,57,6.1NRT,301.79,73.57,D
-17.59937,23.74557,329.47,3.57,1.77,5/9/2023,1147,A,82,6.1NRT,299.66,134.68,D
-16.46833,32.79259,325.42,1,1,5/9/2023,1147,A,77,6.1NRT,303.06,14.24,D
-16.46966,32.78333,325.01,1,1,5/9/2023,1147,A,77,6.1NRT,303.1,14.05,D
-16.76319,30.33666,312.55,1.18,1.08,5/9/2023,1147,A,49,6.1NRT,300.95,6.4,D
-17.35396,25.11165,324.41,2.79,1.6,5/9/2023,1147,A,71,6.1NRT,301.99,54.43,D
-17.33963,25.11001,324.67,2.79,1.6,5/9/2023,1147,A,73,6.1NRT,303.08,55.2,D
-17.35062,25.10415,327.92,2.79,1.6,5/9/2023,1147,A,80,6.1NRT,302.91,71.73,D
-16.17698,33.77391,333.84,1.02,1.01,5/9/2023,1147,A,85,6.1NRT,306.08,25.52,D
-16.17838,33.76445,325.61,1.02,1.01,5/9/2023,1147,A,55,6.1NRT,303.93,15.58,D
-17.19922,25.13466,317.77,2.76,1.59,5/9/2023,1147,A,28,6.1NRT,304.63,24,D
-17.23352,24.81662,335.21,2.93,1.63,5/9/2023,1147,A,86,6.1NRT,301.94,132.4,D
-16.45222,31.06904,314.17,1.09,1.04,5/9/2023,1147,A,56,6.1NRT,297.88,9.88,D
-17.17053,24.82987,313.76,2.91,1.63,5/9/2023,1147,A,53,6.1NRT,299.08,20.91,D
-17.00578,25.55695,315.76,2.55,1.54,5/9/2023,1147,A,54,6.1NRT,302,25.92,D
-16.99201,25.5553,325.26,2.55,1.54,5/9/2023,1147,A,77,6.1NRT,300.13,60.75,D
-16.99989,25.55144,326.94,2.55,1.54,5/9/2023,1147,A,79,6.1NRT,301.16,70.02,D
-16.79755,26.96528,317.49,1.98,1.37,5/9/2023,1147,A,65,6.1NRT,300.17,22.44,D
-16.92404,25.28861,315.07,2.66,1.57,5/9/2023,1147,A,39,6.1NRT,301.96,22.63,D
-17.05494,23.61753,359.01,3.6,1.78,5/9/2023,1147,A,99,6.1NRT,302.78,483.17,D
-17.04653,23.61267,358.58,3.6,1.78,5/9/2023,1147,A,99,6.1NRT,301.85,474.28,D
-15.70053,33.82169,315.42,1.03,1.02,5/9/2023,1147,A,34,6.1NRT,299.64,7.42,D
-15.70195,33.81218,323.04,1.03,1.01,5/9/2023,1147,A,76,6.1NRT,302.07,14.73,D
-16.95522,23.21758,314.47,3.85,1.83,5/9/2023,1147,A,17,6.1NRT,297.35,29.87,D
-16.80968,24.54254,322.14,3.03,1.66,5/9/2023,1147,A,73,6.1NRT,303.33,59.55,D
-16.94832,23.20925,317,3.85,1.83,5/9/2023,1147,A,62,6.1NRT,297.93,48.06,D
-16.63885,25.46543,312.5,2.56,1.54,5/9/2023,1147,A,38,6.1NRT,300.32,16.3,D
-16.21537,29.16342,317.36,1.35,1.15,5/9/2023,1147,A,41,6.1NRT,304.34,10.23,D
-16.63043,25.48374,313.4,2.55,1.54,5/9/2023,1147,A,47,6.1NRT,301.25,19.36,D
-16.89758,22.46693,312.59,4.38,1.93,5/9/2023,1147,A,20,6.1NRT,298.55,37.11,D
-16.79878,22.96778,318.36,4,1.86,5/9/2023,1147,A,54,6.1NRT,301.79,47.3,D
-16.8953,22.45872,315.08,4.38,1.93,5/9/2023,1147,A,55,6.1NRT,298.86,53.76,D
-16.63818,24.454,314.3,3.06,1.66,5/9/2023,1147,A,50,6.1NRT,300.66,27.58,D
-16.64125,24.42537,321.89,3.08,1.67,5/9/2023,1147,A,71,6.1NRT,300.87,63.25,D
-16.54528,25.04325,313.56,2.75,1.59,5/9/2023,1147,A,44,6.1NRT,302.52,20.15,D
-16.45986,25.13215,323.22,2.7,1.57,5/9/2023,1147,A,74,6.1NRT,302.36,54.96,D
-16.37639,25.1907,317.79,2.66,1.57,5/9/2023,1147,A,65,6.1NRT,301.86,33.32,D
-16.37916,25.16584,314.06,2.68,1.57,5/9/2023,1147,A,44,6.1NRT,302.08,19.59,D
-16.33431,25.18556,317.76,2.66,1.57,5/9/2023,1147,A,65,6.1NRT,302.2,33.83,D
-15.86255,29.02964,317.82,1.37,1.16,5/9/2023,1147,A,48,6.1NRT,304.45,10.02,D
-15.86549,29.03723,317.29,1.36,1.16,5/9/2023,1147,A,54,6.1NRT,305.22,9.5,D
-15.86715,29.02464,317.04,1.37,1.16,5/9/2023,1147,A,58,6.1NRT,304.75,9.46,D
-16.34412,25.18159,319.95,2.66,1.57,5/9/2023,1147,A,70,6.1NRT,302.24,41.85,D
-15.61495,30.25005,321.64,1.16,1.07,5/9/2023,1147,A,40,6.1NRT,304.75,12.74,D
-15.61011,30.25332,319.93,1.16,1.07,5/9/2023,1147,A,40,6.1NRT,306.23,11.77,D
-16.23501,25.21237,312.62,2.64,1.56,5/9/2023,1147,A,30,6.1NRT,300.92,18.15,D
-16.51296,22.67708,315.13,4.17,1.89,5/9/2023,1147,A,44,6.1NRT,301.32,35.81,D
-16.21535,25.13565,313.76,2.68,1.57,5/9/2023,1147,A,54,6.1NRT,301.08,23.84,D
-16.35611,23.39298,312.84,3.66,1.79,5/9/2023,1147,A,36,6.1NRT,300.88,32.14,D
-16.00285,26.30251,320.9,2.16,1.43,5/9/2023,1147,A,67,6.1NRT,305.99,29.01,D
-16.0014,26.31754,317.66,2.15,1.43,5/9/2023,1147,A,67,6.1NRT,305.82,20.32,D
-16.00378,26.29754,317.18,2.16,1.43,5/9/2023,1147,A,66,6.1NRT,305.19,19.94,D
-16.29525,22.76589,320.39,4.08,1.87,5/9/2023,1147,A,71,6.1NRT,302.62,73.9,D
-16.24838,23.47178,314.03,3.6,1.78,5/9/2023,1147,A,31,6.1NRT,300.37,32.48,D
-16.29039,22.75801,320.41,4.08,1.87,5/9/2023,1147,A,71,6.1NRT,302.73,74.55,D
-16.0605,24.76876,312.85,2.84,1.61,5/9/2023,1147,A,55,6.1NRT,300.27,20.79,D
-16.34489,21.85364,315.36,4.79,2,5/9/2023,1147,A,54,6.1NRT,300.1,60.52,D
-15.87827,26.02606,314.96,2.26,1.46,5/9/2023,1147,A,46,6.1NRT,301.65,18.84,D
-15.88768,25.70053,316.18,2.4,1.49,5/9/2023,1147,A,63,6.1NRT,301.31,29.35,D
-15.881,26.0213,317.04,2.26,1.46,5/9/2023,1147,A,49,6.1NRT,301.63,24.56,D
-16.34669,21.84959,315.62,4.79,2,5/9/2023,1147,A,51,6.1NRT,300.02,58.67,D
-15.56035,28.40144,313.2,1.49,1.21,5/9/2023,1147,A,61,6.1NRT,302.73,10.07,D
-15.8549,26.01821,316.04,2.26,1.46,5/9/2023,1147,A,48,6.1NRT,303.2,22.89,D
-15.87946,25.69453,321.03,2.4,1.49,5/9/2023,1147,A,74,6.1NRT,300.87,48,D
-16.16281,22.96509,316.39,3.92,1.84,5/9/2023,1147,A,47,6.1NRT,300.7,50.04,D
-16.16655,22.92861,316.08,3.95,1.85,5/9/2023,1147,A,45,6.1NRT,300.58,50.26,D
-16.14627,22.96333,315.87,3.92,1.84,5/9/2023,1147,A,50,6.1NRT,300.56,46.77,D
-16.14996,22.92686,319.18,3.95,1.85,5/9/2023,1147,A,70,6.1NRT,300.92,71.15,D
-15.92285,24.66684,315.01,2.88,1.62,5/9/2023,1147,A,63,6.1NRT,300.34,31.76,D
-15.0824,31.34176,313.25,1.04,1.02,5/9/2023,1147,A,58,6.1NRT,301.42,6.22,D
-15.92066,24.6598,315.6,2.88,1.62,5/9/2023,1147,A,65,6.1NRT,300.39,34.09,D
-15.05132,31.29806,322.96,1.04,1.02,5/9/2023,1147,A,77,6.1NRT,300.56,15.83,D
-15.56831,26.57269,326.34,2.03,1.39,5/9/2023,1147,A,79,6.1NRT,303.7,47.33,D
-15.55588,26.57113,316.26,2.03,1.39,5/9/2023,1147,A,64,6.1NRT,301.56,20.7,D
-15.58725,26.30237,319.74,2.13,1.42,5/9/2023,1147,A,71,6.1NRT,304.08,28.86,D
-15.58953,26.28272,320.54,2.14,1.42,5/9/2023,1147,A,72,6.1NRT,302.76,32.02,D
-15.50969,26.75229,317.76,1.96,1.37,5/9/2023,1147,A,64,6.1NRT,304.3,21.38,D
-15.5118,26.73413,320.55,1.97,1.37,5/9/2023,1147,A,72,6.1NRT,302.73,28.79,D
-15.51392,26.7159,315.53,1.98,1.37,5/9/2023,1147,A,48,6.1NRT,301.75,16,D
-15.5059,26.74491,318.24,1.96,1.37,5/9/2023,1147,A,65,6.1NRT,302.91,22.26,D
-15.50814,26.72677,319.44,1.97,1.37,5/9/2023,1147,A,70,6.1NRT,302.15,24.71,D
-15.35867,27.73635,316.37,1.65,1.26,5/9/2023,1147,A,65,6.1NRT,303.71,11.89,D
-15.49024,26.66897,313.29,1.99,1.38,5/9/2023,1147,A,51,6.1NRT,302.44,16.64,D
-15.50817,26.52039,322.99,2.04,1.39,5/9/2023,1147,A,75,6.1NRT,300.99,37.62,D
-15.51047,26.50128,328.79,2.05,1.39,5/9/2023,1147,A,81,6.1NRT,305.24,55.93,D
-15.09566,29.53773,323.87,1.24,1.11,5/9/2023,1147,A,77,6.1NRT,302.54,21.52,D
-15.33388,27.36639,316.63,1.76,1.3,5/9/2023,1147,A,23,6.1NRT,302.2,14.39,D
-15.3358,27.35016,325.97,1.76,1.3,5/9/2023,1147,A,79,6.1NRT,302.38,36.9,D
-15.33821,27.36183,322,1.76,1.3,5/9/2023,1147,A,74,6.1NRT,301.9,27.88,D
-15.34025,27.34562,315.64,1.76,1.3,5/9/2023,1147,A,63,6.1NRT,301.04,15.3,D
-15.41385,26.65441,311.79,1.99,1.38,5/9/2023,1147,A,32,6.1NRT,301.32,12.34,D
-15.23611,27.89773,314.54,1.6,1.25,5/9/2023,1147,A,60,6.1NRT,302.25,10.26,D
-15.23797,27.88288,315.14,1.6,1.25,5/9/2023,1147,A,61,6.1NRT,302.43,11.53,D
-15.50493,25.67101,331.3,2.38,1.49,5/9/2023,1147,A,83,6.1NRT,304.13,78.26,D
-15.50747,25.64905,321.24,2.39,1.49,5/9/2023,1147,A,55,6.1NRT,306.17,36.4,D
-15.49159,25.66942,327.46,2.38,1.49,5/9/2023,1147,A,73,6.1NRT,301.62,62.71,D
-15.49412,25.6474,333.04,2.39,1.49,5/9/2023,1147,A,85,6.1NRT,302.77,88.64,D
-14.875,30.50959,317.44,1.11,1.05,5/9/2023,1147,A,67,6.1NRT,302.18,11.06,D
-14.71839,31.57865,315.68,1.02,1.01,5/9/2023,1147,A,63,6.1NRT,300.31,7.49,D
-14.87952,30.40501,316.42,1.12,1.05,5/9/2023,1147,A,53,6.1NRT,303.84,7.44,D
-15.16505,27.91146,315.03,1.59,1.24,5/9/2023,1147,A,61,6.1NRT,303.52,11.55,D
-15.38651,26.01413,316.43,2.23,1.45,5/9/2023,1147,A,65,6.1NRT,302.67,27.71,D
-14.96708,29.0367,315.32,1.33,1.14,5/9/2023,1147,A,49,6.1NRT,303.19,9.86,D
-14.96867,29.02427,319.94,1.33,1.14,5/9/2023,1147,A,71,6.1NRT,304.09,15.98,D
-15.13322,27.71032,316.74,1.65,1.26,5/9/2023,1147,A,66,6.1NRT,303.43,14.6,D
-15.12192,27.70885,335.21,1.65,1.26,5/9/2023,1147,A,87,6.1NRT,302.83,58.77,D
-15.12151,27.71901,320.02,1.64,1.26,5/9/2023,1147,A,70,6.1NRT,302.35,19.72,D
-15.12345,27.70389,327.98,1.65,1.26,5/9/2023,1147,A,81,6.1NRT,303.23,38.68,D
-15.12233,26.48685,313.85,2.03,1.39,5/9/2023,1147,A,58,6.1NRT,301.99,15.62,D
-15.31235,24.8421,310.82,2.74,1.58,5/9/2023,1147,A,35,6.1NRT,298.9,22.37,D
-15.15184,26.01519,317.4,2.21,1.44,5/9/2023,1147,A,67,6.1NRT,301.75,30.07,D
-15.1413,25.99282,350.99,2.22,1.44,5/9/2023,1147,A,83,6.1NRT,303.08,184.93,D
-15.14067,26.00883,319.74,2.21,1.44,5/9/2023,1147,A,44,6.1NRT,301.55,33.01,D
-15.14318,25.98817,351.95,2.22,1.44,5/9/2023,1147,A,83,6.1NRT,303.23,189.73,D
-15.50736,21.97944,317.21,4.57,1.96,5/9/2023,1147,A,67,6.1NRT,301.47,65.66,D
-15.20107,24.77281,311.79,2.76,1.59,5/9/2023,1147,A,46,6.1NRT,299.96,21.25,D
-14.80754,27.95064,315.69,1.57,1.23,5/9/2023,1147,A,38,6.1NRT,303.93,10.85,D
-14.80431,27.95802,319.04,1.56,1.23,5/9/2023,1147,A,70,6.1NRT,304.31,17.94,D
-14.80617,27.94362,316.97,1.57,1.23,5/9/2023,1147,A,66,6.1NRT,304.07,14.18,D
-15.50662,21.97137,319.31,4.57,1.96,5/9/2023,1147,A,71,6.1NRT,301.58,82.56,D
-15.10717,25.29538,312.11,2.51,1.52,5/9/2023,1147,A,47,6.1NRT,300,21.11,D
-14.94571,25.99802,329.73,2.2,1.44,5/9/2023,1147,A,77,6.1NRT,304.36,64.23,D
-14.94803,25.97758,325.87,2.21,1.44,5/9/2023,1147,A,54,6.1NRT,304.27,44.85,D
-14.94733,25.99327,334.57,2.2,1.44,5/9/2023,1147,A,81,6.1NRT,305.28,86.91,D
-14.98702,25.54943,318.43,2.39,1.49,5/9/2023,1147,A,68,6.1NRT,299.77,37.12,D
-14.98959,25.5276,314.5,2.4,1.49,5/9/2023,1147,A,55,6.1NRT,299.08,25.75,D
-14.30054,30.47118,313.82,1.1,1.05,5/9/2023,1147,A,56,6.1NRT,302.13,6.55,D
-14.17827,30.76088,318.23,1.07,1.03,5/9/2023,1147,A,65,6.1NRT,300.44,11.02,D
-14.4709,27.43516,314.66,1.68,1.28,5/9/2023,1147,A,59,6.1NRT,302.39,15.61,D
-14.44236,27.28828,317.3,1.73,1.29,5/9/2023,1147,A,67,6.1NRT,303.74,18.64,D
-14.25892,28.38538,318.55,1.43,1.18,5/9/2023,1147,A,70,6.1NRT,304.08,15.05,D
-14.26062,28.37225,328.58,1.44,1.19,5/9/2023,1147,A,82,6.1NRT,303.83,33.9,D
-14.26021,28.29141,337.71,1.46,1.19,5/9/2023,1147,A,88,6.1NRT,308.44,53.94,D
-14.26193,28.27806,328.73,1.46,1.19,5/9/2023,1147,A,57,6.1NRT,309.56,32.12,D
-14.25296,28.26325,323.08,1.46,1.19,5/9/2023,1147,A,16,6.1NRT,304.46,18.46,D
-14.37506,27.09422,312.78,1.78,1.31,5/9/2023,1147,A,41,6.1NRT,301.03,10.56,D
-14.32328,27.426,328.68,1.68,1.27,5/9/2023,1147,A,64,6.1NRT,305.98,34.83,D
-14.32702,27.39508,321.02,1.69,1.28,5/9/2023,1147,A,34,6.1NRT,306.42,17.61,D
-14.39517,26.82503,315.81,1.87,1.34,5/9/2023,1147,A,65,6.1NRT,298.71,22.97,D
-14.39719,26.80793,321,1.87,1.34,5/9/2023,1147,A,74,6.1NRT,299.31,34.67,D
-14.25809,27.93527,314.06,1.54,1.22,5/9/2023,1147,A,56,6.1NRT,303.22,14.09,D
-14.32481,27.41955,328.2,1.68,1.27,5/9/2023,1147,A,73,6.1NRT,307.37,36.02,D
-14.32877,27.38865,322.38,1.69,1.28,5/9/2023,1147,A,64,6.1NRT,305.96,24.57,D
-14.36738,27.08651,312.54,1.78,1.31,5/9/2023,1147,A,34,6.1NRT,301.51,11.97,D
-14.33934,27.21416,315.7,1.74,1.29,5/9/2023,1147,A,60,6.1NRT,302.43,16.84,D
-14.34136,27.19816,316.61,1.75,1.3,5/9/2023,1147,A,64,6.1NRT,302.94,19.09,D
-14.38931,26.81754,337.59,1.87,1.34,5/9/2023,1147,A,88,6.1NRT,299.69,88.53,D
-14.39143,26.80056,314.03,1.87,1.34,5/9/2023,1147,A,61,6.1NRT,298.85,20.42,D
-14.6207,24.91343,313.63,2.64,1.56,5/9/2023,1147,A,62,6.1NRT,301.91,25.89,D
-14.21971,27.88692,319.91,1.55,1.23,5/9/2023,1147,A,72,6.1NRT,306.21,21.19,D
-14.22151,27.87269,318.67,1.55,1.23,5/9/2023,1147,A,59,6.1NRT,303.36,20.11,D
-14.18052,28.10884,315.76,1.49,1.21,5/9/2023,1147,A,65,6.1NRT,304.86,11.44,D
-14.18225,28.09513,325.12,1.5,1.21,5/9/2023,1147,A,78,6.1NRT,304.68,28.3,D
-14.20873,27.88545,327.14,1.55,1.23,5/9/2023,1147,A,80,6.1NRT,306.61,34.68,D
-14.7108,23.43644,314.98,3.45,1.75,5/9/2023,1147,A,54,6.1NRT,301.52,43.47,D
-14.71416,23.40461,334.67,3.47,1.75,5/9/2023,1147,A,87,6.1NRT,302.65,175.99,D
-14.17843,27.93358,314.52,1.54,1.22,5/9/2023,1147,A,51,6.1NRT,302.64,10.64,D
-14.71661,23.43238,317.44,3.45,1.75,5/9/2023,1147,A,58,6.1NRT,301.21,51.82,D
-14.72021,23.40057,323.24,3.47,1.75,5/9/2023,1147,A,77,6.1NRT,301.49,84.87,D
-14.7045,23.39883,318.32,3.47,1.75,5/9/2023,1147,A,46,6.1NRT,302.21,50.43,D
-14.37542,25.98758,317.53,2.16,1.43,5/9/2023,1147,A,69,6.1NRT,303.72,25.67,D
-14.3603,26.00567,315.54,2.15,1.43,5/9/2023,1147,A,54,6.1NRT,304.52,19.56,D
-14.36265,25.98593,333.75,2.16,1.43,5/9/2023,1147,A,86,6.1NRT,304.88,82.59,D
-14.1308,27.78231,326.71,1.57,1.24,5/9/2023,1147,A,54,6.1NRT,303.96,30.86,D
-14.11975,27.78083,347.71,1.57,1.24,5/9/2023,1147,A,94,6.1NRT,306.33,96.58,D
-14.09804,27.86525,316.11,1.55,1.23,5/9/2023,1147,A,66,6.1NRT,301.64,15.32,D
-14.10691,27.79376,342.14,1.57,1.23,5/9/2023,1147,A,91,6.1NRT,306.01,76.33,D
-14.1087,27.77935,322.17,1.57,1.24,5/9/2023,1147,A,54,6.1NRT,300.63,23.6,D
-14.11767,27.70682,328.81,1.59,1.24,5/9/2023,1147,A,82,6.1NRT,306.16,37.53,D
-14.12129,27.67753,322.23,1.6,1.25,5/9/2023,1147,A,75,6.1NRT,305.69,26.12,D
-14.1231,27.66285,321.72,1.6,1.25,5/9/2023,1147,A,75,6.1NRT,302.96,26.91,D
-14.1487,27.3596,330.04,1.69,1.28,5/9/2023,1147,A,83,6.1NRT,304.85,49.24,D
-14.15058,27.3441,323.19,1.69,1.28,5/9/2023,1147,A,66,6.1NRT,302.97,31.49,D
-14.09437,27.87256,312.49,1.55,1.23,5/9/2023,1147,A,51,6.1NRT,301.48,9.35,D
-14.10372,27.8013,327.89,1.57,1.23,5/9/2023,1147,A,64,6.1NRT,305.28,34.54,D
-14.1056,27.78694,328.73,1.57,1.23,5/9/2023,1147,A,63,6.1NRT,303.37,36.12,D
-14.11506,27.71465,322.28,1.59,1.24,5/9/2023,1147,A,71,6.1NRT,304.99,24.95,D
-14.11697,27.70008,318.81,1.59,1.24,5/9/2023,1147,A,17,6.1NRT,304.75,16.76,D
-14.12079,27.67084,328.15,1.6,1.25,5/9/2023,1147,A,63,6.1NRT,305.59,36.93,D
-14.14849,27.36866,316.91,1.68,1.28,5/9/2023,1147,A,51,6.1NRT,303.41,18.65,D
-14.15048,27.35321,329,1.69,1.28,5/9/2023,1147,A,82,6.1NRT,304.44,46.94,D
-14.09098,27.72623,332.76,1.58,1.24,5/9/2023,1147,A,85,6.1NRT,302.15,49.62,D
-14.14103,27.33623,313.5,1.69,1.28,5/9/2023,1147,A,39,6.1NRT,301.11,12.31,D
-14.0799,27.72475,312.69,1.58,1.24,5/9/2023,1147,A,47,6.1NRT,300.86,10.05,D
-14.03577,27.80676,320.4,1.56,1.23,5/9/2023,1147,A,73,6.1NRT,302.81,21.46,D
-14.03757,27.79244,327.76,1.57,1.23,5/9/2023,1147,A,81,6.1NRT,303.35,37.16,D
-14.15089,25.907,318.76,2.18,1.43,5/9/2023,1147,A,46,6.1NRT,306.99,31.52,D
-13.96662,27.35508,328.57,1.68,1.27,5/9/2023,1147,A,82,6.1NRT,303.21,45.99,D
-13.96849,27.33975,321.22,1.68,1.28,5/9/2023,1147,A,75,6.1NRT,300.2,28.46,D
-13.71385,29.27132,314.17,1.24,1.11,5/9/2023,1147,A,63,6.1NRT,301.11,7.34,D
-13.71538,29.26,324.25,1.24,1.11,5/9/2023,1147,A,79,6.1NRT,303.75,20.76,D
-13.96816,27.34842,332.42,1.68,1.27,5/9/2023,1147,A,86,6.1NRT,302.71,56.26,D
-14.15114,25.90014,320.18,2.18,1.43,5/9/2023,1147,A,58,6.1NRT,307.16,36.05,D
-13.95677,27.34692,315.83,1.68,1.27,5/9/2023,1147,A,62,6.1NRT,302.06,17.77,D
-14.12549,25.897,315.25,2.18,1.43,5/9/2023,1147,A,45,6.1NRT,302.97,24.11,D
-14.33884,22.6855,314.61,3.9,1.84,5/9/2023,1147,A,66,6.1NRT,301.1,44.26,D
-14.2359,23.53626,311.61,3.34,1.72,5/9/2023,1147,A,60,6.1NRT,301.56,28.43,D
-14.33223,22.67706,314.82,3.9,1.84,5/9/2023,1147,A,67,6.1NRT,300.91,45.01,D
-14.04268,25.07054,308.62,2.52,1.53,5/9/2023,1147,A,49,6.1NRT,297.6,15.9,D
-14.01822,25.16038,310.17,2.48,1.52,5/9/2023,1147,A,56,6.1NRT,297.6,19.26,D
-14.13652,24.14056,316.12,2.99,1.64,5/9/2023,1147,A,70,6.1NRT,299.38,50.15,D
-13.55674,28.06605,317.9,1.47,1.2,5/9/2023,1147,A,69,6.1NRT,306.99,13.62,D
-11.21142,41.11939,311.19,3.71,1.8,5/9/2023,1147,A,47,6.1NRT,292.17,55.72,D
-13.73858,22.99308,313.69,3.62,1.78,5/9/2023,1147,A,67,6.1NRT,303.2,35.65,D
-13.02667,27.28733,326.73,1.65,1.26,5/9/2023,1147,A,82,6.1NRT,302.22,42.67,D
-12.05337,31.16708,326.98,1.01,1.01,5/9/2023,1147,A,81,6.1NRT,304.52,17.04,D
-12.0444,31.16574,329.47,1.01,1.01,5/9/2023,1147,A,83,6.1NRT,304.29,20.1,D
-12.0457,31.15655,319.27,1.01,1.01,5/9/2023,1147,A,68,6.1NRT,304.17,8.77,D
-12.2471,29.57111,313.4,1.15,1.07,5/9/2023,1147,A,65,6.1NRT,301.77,9.54,D
-12.28451,27.53807,309.29,1.54,1.22,5/9/2023,1147,A,58,6.1NRT,298.55,9.34,D
-12.28636,27.52407,309.68,1.54,1.22,5/9/2023,1147,A,59,6.1NRT,298.02,9.92,D
-12.94893,22.13352,311.53,4.11,1.88,5/9/2023,1147,A,64,6.1NRT,300.35,41.81,D
-11.57382,31.3632,310.2,1,1,5/9/2023,1147,A,55,6.1NRT,299.17,4.76,D
-11.67891,27.62907,311.74,1.49,1.2,5/9/2023,1147,A,63,6.1NRT,301.25,9.74,D
-11.85254,25.64067,311.5,2.11,1.41,5/9/2023,1147,A,65,6.1NRT,298.74,17.72,D
-11.21581,29.26608,310.38,1.16,1.07,5/9/2023,1147,A,55,6.1NRT,299.47,5.97,D
-11.63611,25.06639,315.31,2.32,1.47,5/9/2023,1147,A,71,6.1NRT,300.32,31.07,D
-11.56037,24.83288,313.58,2.42,1.5,5/9/2023,1147,A,69,6.1NRT,301.82,27.76,D
-11.65532,23.99857,310.7,2.82,1.6,5/9/2023,1147,A,64,6.1NRT,299.86,26.27,D
-11.1332,27.07327,321.89,1.6,1.25,5/9/2023,1147,A,78,6.1NRT,300.33,26.41,D
-11.06313,27.17977,308.42,1.57,1.23,5/9/2023,1147,A,47,6.1NRT,296.1,6.76,D
-11.05978,27.18705,309.17,1.57,1.23,5/9/2023,1147,A,54,6.1NRT,294.66,8.56,D
-11.3119,24.95748,326.95,2.34,1.48,5/9/2023,1147,A,83,6.1NRT,302.45,69.4,D
-11.31454,24.93629,317.97,2.35,1.48,5/9/2023,1147,A,74,6.1NRT,300.2,37.84,D
-11.41603,24.11272,315.87,2.74,1.58,5/9/2023,1147,A,72,6.1NRT,302.13,40.12,D
-11.2987,24.9557,312.26,2.34,1.48,5/9/2023,1147,A,60,6.1NRT,299.7,21.57,D
-11.30131,24.93455,310.39,2.35,1.48,5/9/2023,1147,A,46,6.1NRT,299.52,17.11,D
-11.36159,23.56951,309.34,3.02,1.65,5/9/2023,1147,A,61,6.1NRT,296.03,28.12,D
-10.82874,27.5807,316.88,1.46,1.19,5/9/2023,1147,A,72,6.1NRT,298.24,17.94,D
-10.91217,26.92731,315.81,1.63,1.26,5/9/2023,1147,A,67,6.1NRT,302.06,15.45,D
-10.83314,27.58823,314.7,1.46,1.19,5/9/2023,1147,A,68,6.1NRT,298.48,15.2,D
-10.83497,27.57482,310.37,1.46,1.19,5/9/2023,1147,A,59,6.1NRT,298.48,9.49,D
-11.36094,23.56261,306.74,3.02,1.65,5/9/2023,1147,A,47,6.1NRT,295.73,18.17,D
-10.9103,26.93514,315.22,1.62,1.25,5/9/2023,1147,A,70,6.1NRT,301.84,15.54,D
-11.28513,22.80919,310.23,3.45,1.75,5/9/2023,1147,A,62,6.1NRT,297.8,36.36,D
-10.79639,26.67168,323.24,1.69,1.28,5/9/2023,1147,A,79,6.1NRT,300.34,32.69,D
-10.79837,26.65627,320.07,1.7,1.28,5/9/2023,1147,A,76,6.1NRT,298.17,26.39,D
-10.77149,26.7755,319.33,1.66,1.27,5/9/2023,1147,A,71,6.1NRT,301.52,21.2,D
-10.76519,26.7371,318.25,1.67,1.27,5/9/2023,1147,A,31,6.1NRT,300.25,17.73,D
-10.69762,27.07085,309.2,1.58,1.24,5/9/2023,1147,A,52,6.1NRT,298.63,8.6,D
-10.74982,26.50124,313.54,1.74,1.29,5/9/2023,1147,A,58,6.1NRT,299.8,13.86,D
-10.61201,27.38186,309.9,1.49,1.21,5/9/2023,1147,A,55,6.1NRT,299.46,7.91,D
-10.62088,27.31422,316.42,1.51,1.21,5/9/2023,1147,A,70,6.1NRT,299.31,17.71,D
